,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
76,0.723,0.621,9,-7.434,0,0.108,0.736,0.0,0.297,0.932,88.733,audio_features,4FjkmQ9JYaIeh1NxeLEO80,spotify:track:4FjkmQ9JYaIeh1NxeLEO80,https://api.spotify.com/v1/tracks/4FjkmQ9JYaIeh1NxeLEO80,https://api.spotify.com/v1/audio-analysis/4FjkmQ9JYaIeh1NxeLEO80,106627,4
77,0.14,0.197,8,-15.549,1,0.0388,0.632,3.87e-06,0.129,0.229,80.577,audio_features,4O7gi7IulJLUFSkAOHosFV,spotify:track:4O7gi7IulJLUFSkAOHosFV,https://api.spotify.com/v1/tracks/4O7gi7IulJLUFSkAOHosFV,https://api.spotify.com/v1/audio-analysis/4O7gi7IulJLUFSkAOHosFV,183533,1
78,0.361,0.312,5,-13.635,1,0.187,0.573,0.0,0.97,0.409,73.6,audio_features,6PwgMjWyQJBryRlXiPVXDM,spotify:track:6PwgMjWyQJBryRlXiPVXDM,https://api.spotify.com/v1/tracks/6PwgMjWyQJBryRlXiPVXDM,https://api.spotify.com/v1/audio-analysis/6PwgMjWyQJBryRlXiPVXDM,263000,4
79,0.67,0.537,9,-9.453,1,0.0335,0.367,0.0,0.319,0.911,126.683,audio_features,5QhTqiCkc69dOlTOK1cj4p,spotify:track:5QhTqiCkc69dOlTOK1cj4p,https://api.spotify.com/v1/tracks/5QhTqiCkc69dOlTOK1cj4p,https://api.spotify.com/v1/audio-analysis/5QhTqiCkc69dOlTOK1cj4p,135800,4
80,0.552,0.463,2,-11.568,1,0.106,0.608,0.0,0.323,0.909,198.372,audio_features,7MqkjX5YCXhazcaAlHvPmJ,spotify:track:7MqkjX5YCXhazcaAlHvPmJ,https://api.spotify.com/v1/tracks/7MqkjX5YCXhazcaAlHvPmJ,https://api.spotify.com/v1/audio-analysis/7MqkjX5YCXhazcaAlHvPmJ,137107,4
81,0.709,0.62,2,-9.382,1,0.034,0.318,0.0,0.0426,0.936,93.723,audio_features,11fNLqDB47gMKj7BHhR2Qr,spotify:track:11fNLqDB47gMKj7BHhR2Qr,https://api.spotify.com/v1/tracks/11fNLqDB47gMKj7BHhR2Qr,https://api.spotify.com/v1/audio-analysis/11fNLqDB47gMKj7BHhR2Qr,123520,4
82,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,audio_features,4gphxUgq0JSFv2BCLhNDiE,spotify:track:4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/tracks/4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,146480,4
83,0.577,0.254,4,-10.13,0,0.0302,0.915,0.0,0.136,0.472,96.77,audio_features,5aivQ5CkXXHJoMLy0o92HL,spotify:track:5aivQ5CkXXHJoMLy0o92HL,https://api.spotify.com/v1/tracks/5aivQ5CkXXHJoMLy0o92HL,https://api.spotify.com/v1/audio-analysis/5aivQ5CkXXHJoMLy0o92HL,162467,4
84,0.388,0.169,8,-14.834,1,0.032,0.828,0.0135,0.0812,0.498,91.323,audio_features,5ax1MN2MGW0ZJXquCkpuLM,spotify:track:5ax1MN2MGW0ZJXquCkpuLM,https://api.spotify.com/v1/tracks/5ax1MN2MGW0ZJXquCkpuLM,https://api.spotify.com/v1/audio-analysis/5ax1MN2MGW0ZJXquCkpuLM,161200,1
85,0.407,0.826,8,-8.29,1,0.0495,0.693,1.57e-05,0.285,0.891,192.21,audio_features,4LcrHUkRmXG3c0YD5VYutn,spotify:track:4LcrHUkRmXG3c0YD5VYutn,https://api.spotify.com/v1/tracks/4LcrHUkRmXG3c0YD5VYutn,https://api.spotify.com/v1/audio-analysis/4LcrHUkRmXG3c0YD5VYutn,150867,4
86,0.427,0.181,10,-14.177,1,0.0462,0.97,0.0,0.133,0.281,79.967,audio_features,0nKb6gYFt0jgs6c2nmqvSm,spotify:track:0nKb6gYFt0jgs6c2nmqvSm,https://api.spotify.com/v1/tracks/0nKb6gYFt0jgs6c2nmqvSm,https://api.spotify.com/v1/audio-analysis/0nKb6gYFt0jgs6c2nmqvSm,126573,5
87,0.811,0.546,5,-8.516,1,0.0462,0.716,0.328,0.124,0.939,114.115,audio_features,2gWAdYak6pGXWDG9phdesr,spotify:track:2gWAdYak6pGXWDG9phdesr,https://api.spotify.com/v1/tracks/2gWAdYak6pGXWDG9phdesr,https://api.spotify.com/v1/audio-analysis/2gWAdYak6pGXWDG9phdesr,135107,4
88,0.455,0.361,9,-12.562,1,0.0473,0.747,0.0,0.238,0.285,115.854,audio_features,3MpGQae6zAFd7Z1FdLV9fV,spotify:track:3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/tracks/3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/audio-analysis/3MpGQae6zAFd7Z1FdLV9fV,168293,3
89,0.627,0.624,7,-5.659,1,0.0482,0.726,0.0,0.146,0.897,139.305,audio_features,4kovpzSYYoguJxUXQesQ13,spotify:track:4kovpzSYYoguJxUXQesQ13,https://api.spotify.com/v1/tracks/4kovpzSYYoguJxUXQesQ13,https://api.spotify.com/v1/audio-analysis/4kovpzSYYoguJxUXQesQ13,145360,4
90,0.534,0.462,4,-8.172,1,0.0266,0.839,0.0,0.129,0.534,96.195,audio_features,7dblNGnRXEBrVJunazs2U5,spotify:track:7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/tracks/7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/audio-analysis/7dblNGnRXEBrVJunazs2U5,143333,4
91,0.643,0.617,9,-5.006,1,0.0801,0.823,0.0,0.33,0.881,157.748,audio_features,0WkZQPNC0c7yrsMX1arVAd,spotify:track:0WkZQPNC0c7yrsMX1arVAd,https://api.spotify.com/v1/tracks/0WkZQPNC0c7yrsMX1arVAd,https://api.spotify.com/v1/audio-analysis/0WkZQPNC0c7yrsMX1arVAd,137960,4
92,0.574,0.705,2,-8.725,0,0.187,0.84,0.0,0.599,0.848,97.832,audio_features,1cbtxiinXdEZcpi6uFchdL,spotify:track:1cbtxiinXdEZcpi6uFchdL,https://api.spotify.com/v1/tracks/1cbtxiinXdEZcpi6uFchdL,https://api.spotify.com/v1/audio-analysis/1cbtxiinXdEZcpi6uFchdL,113493,4
93,0.474,0.338,0,-11.528,1,0.0299,0.648,0.0,0.13,0.81,154.596,audio_features,5ayybTSXNwcarDtxQKqvWX,spotify:track:5ayybTSXNwcarDtxQKqvWX,https://api.spotify.com/v1/tracks/5ayybTSXNwcarDtxQKqvWX,https://api.spotify.com/v1/audio-analysis/5ayybTSXNwcarDtxQKqvWX,153933,4
94,0.459,0.559,7,-10.233,0,0.0301,0.679,0.908,0.341,0.891,77.872,audio_features,7eFkppJ0SqfLsI9zj8Oeva,spotify:track:7eFkppJ0SqfLsI9zj8Oeva,https://api.spotify.com/v1/tracks/7eFkppJ0SqfLsI9zj8Oeva,https://api.spotify.com/v1/audio-analysis/7eFkppJ0SqfLsI9zj8Oeva,164293,4
95,0.237,0.336,9,-14.047,1,0.0363,0.667,0.0,0.275,0.686,70.183,audio_features,3TNrQsWjct0FOBxm3Yt8Bq,spotify:track:3TNrQsWjct0FOBxm3Yt8Bq,https://api.spotify.com/v1/tracks/3TNrQsWjct0FOBxm3Yt8Bq,https://api.spotify.com/v1/audio-analysis/3TNrQsWjct0FOBxm3Yt8Bq,163880,4
96,0.384,0.276,3,-13.527,1,0.0295,0.038,0.0,0.309,0.654,105.181,audio_features,2lmPUdIdzlFH64PWJrw6Zb,spotify:track:2lmPUdIdzlFH64PWJrw6Zb,https://api.spotify.com/v1/tracks/2lmPUdIdzlFH64PWJrw6Zb,https://api.spotify.com/v1/audio-analysis/2lmPUdIdzlFH64PWJrw6Zb,159040,3
97,0.461,0.466,11,-9.627,1,0.0598,0.86,2.76e-05,0.135,0.251,128.537,audio_features,1xVOttVNT27FBTD8iHjOfU,spotify:track:1xVOttVNT27FBTD8iHjOfU,https://api.spotify.com/v1/tracks/1xVOttVNT27FBTD8iHjOfU,https://api.spotify.com/v1/audio-analysis/1xVOttVNT27FBTD8iHjOfU,132027,4
98,0.649,0.144,4,-13.986,1,0.0418,0.806,4.55e-06,0.105,0.458,125.74,audio_features,2qLxtO0iaFGI9x19vU3bDI,spotify:track:2qLxtO0iaFGI9x19vU3bDI,https://api.spotify.com/v1/tracks/2qLxtO0iaFGI9x19vU3bDI,https://api.spotify.com/v1/audio-analysis/2qLxtO0iaFGI9x19vU3bDI,183973,4
99,0.288,0.33,2,-10.211,1,0.0294,0.892,2.61e-06,0.123,0.39,174.252,audio_features,1nnUPkQWOcXl5OCKStXnls,spotify:track:1nnUPkQWOcXl5OCKStXnls,https://api.spotify.com/v1/tracks/1nnUPkQWOcXl5OCKStXnls,https://api.spotify.com/v1/audio-analysis/1nnUPkQWOcXl5OCKStXnls,146067,3
100,0.635,0.468,3,-7.175,1,0.0417,0.768,0.00134,0.576,0.695,149.64,audio_features,7mZwaEEaHSeTYC2hTAjUki,spotify:track:7mZwaEEaHSeTYC2hTAjUki,https://api.spotify.com/v1/tracks/7mZwaEEaHSeTYC2hTAjUki,https://api.spotify.com/v1/audio-analysis/7mZwaEEaHSeTYC2hTAjUki,141907,3
101,0.203,0.295,3,-11.155,1,0.0323,0.92,2.05e-06,0.173,0.285,171.222,audio_features,2vSxjnyrWrtxyfzO47EX6q,spotify:track:2vSxjnyrWrtxyfzO47EX6q,https://api.spotify.com/v1/tracks/2vSxjnyrWrtxyfzO47EX6q,https://api.spotify.com/v1/audio-analysis/2vSxjnyrWrtxyfzO47EX6q,160933,3
102,0.396,0.618,3,-8.209,1,0.0311,0.675,0.0,0.0982,0.824,69.835,audio_features,4MUGG9mgDUP8dlaS3AAeg0,spotify:track:4MUGG9mgDUP8dlaS3AAeg0,https://api.spotify.com/v1/tracks/4MUGG9mgDUP8dlaS3AAeg0,https://api.spotify.com/v1/audio-analysis/4MUGG9mgDUP8dlaS3AAeg0,144960,4
103,0.564,0.479,10,-10.546,1,0.0287,0.544,3.29e-06,0.113,0.732,115.116,audio_features,4GwLN4wFrV5FMTVVzcFYst,spotify:track:4GwLN4wFrV5FMTVVzcFYst,https://api.spotify.com/v1/tracks/4GwLN4wFrV5FMTVVzcFYst,https://api.spotify.com/v1/audio-analysis/4GwLN4wFrV5FMTVVzcFYst,142493,4
104,0.601,0.095,1,-18.478,1,0.0374,0.93,0.000285,0.116,0.672,122.975,audio_features,603N4XGJUTbK760GLCvIIs,spotify:track:603N4XGJUTbK760GLCvIIs,https://api.spotify.com/v1/tracks/603N4XGJUTbK760GLCvIIs,https://api.spotify.com/v1/audio-analysis/603N4XGJUTbK760GLCvIIs,144933,4
105,0.636,0.888,1,-6.811,1,0.0314,0.544,0.141,0.0763,0.97,91.19,audio_features,4HCfvYhhYPmfu0JMHamXeL,spotify:track:4HCfvYhhYPmfu0JMHamXeL,https://api.spotify.com/v1/tracks/4HCfvYhhYPmfu0JMHamXeL,https://api.spotify.com/v1/audio-analysis/4HCfvYhhYPmfu0JMHamXeL,125200,4
106,0.727,0.665,1,-6.453,1,0.0352,0.653,0.233,0.349,0.912,114.979,audio_features,4GvyP7CnBJEV2t7L7vOkjw,spotify:track:4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/tracks/4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/audio-analysis/4GvyP7CnBJEV2t7L7vOkjw,150333,4
107,0.704,0.743,9,-12.069,1,0.129,0.805,0.0,0.205,0.92,177.362,audio_features,66eFGhs8LXeBgrXk0YgRJK,spotify:track:66eFGhs8LXeBgrXk0YgRJK,https://api.spotify.com/v1/tracks/66eFGhs8LXeBgrXk0YgRJK,https://api.spotify.com/v1/audio-analysis/66eFGhs8LXeBgrXk0YgRJK,151507,4
108,0.361,0.312,5,-13.635,1,0.187,0.573,0.0,0.97,0.409,73.6,audio_features,6PwgMjWyQJBryRlXiPVXDM,spotify:track:6PwgMjWyQJBryRlXiPVXDM,https://api.spotify.com/v1/tracks/6PwgMjWyQJBryRlXiPVXDM,https://api.spotify.com/v1/audio-analysis/6PwgMjWyQJBryRlXiPVXDM,263000,4
109,0.551,0.934,7,-6.66,0,0.0481,0.822,0.143,0.419,0.96,87.055,audio_features,6PUsG2iMvCjnPFLjydO1RR,spotify:track:6PUsG2iMvCjnPFLjydO1RR,https://api.spotify.com/v1/tracks/6PUsG2iMvCjnPFLjydO1RR,https://api.spotify.com/v1/audio-analysis/6PUsG2iMvCjnPFLjydO1RR,133093,4
110,0.47,0.159,7,-14.795,1,0.0403,0.893,0.0,0.124,0.418,106.488,audio_features,24SbmQo3XQkNLpSBYda4DA,spotify:track:24SbmQo3XQkNLpSBYda4DA,https://api.spotify.com/v1/tracks/24SbmQo3XQkNLpSBYda4DA,https://api.spotify.com/v1/audio-analysis/24SbmQo3XQkNLpSBYda4DA,169573,4
111,0.779,0.212,10,-9.759,0,0.0362,0.759,0.959,0.235,0.444,94.675,audio_features,0yK8sWD6cfrc7pGfaPIcZH,spotify:track:0yK8sWD6cfrc7pGfaPIcZH,https://api.spotify.com/v1/tracks/0yK8sWD6cfrc7pGfaPIcZH,https://api.spotify.com/v1/audio-analysis/0yK8sWD6cfrc7pGfaPIcZH,145333,3
112,0.549,0.529,3,-12.291,0,0.108,0.76,0.0,0.206,0.464,82.755,audio_features,3E5ndyOfO6vFDEIE42HA8o,spotify:track:3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/tracks/3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/audio-analysis/3E5ndyOfO6vFDEIE42HA8o,184333,4
113,0.374,0.0889,4,-17.475,1,0.0356,0.931,6.88e-06,0.111,0.211,96.677,audio_features,6bnFjTW3EnMG4BwreDnSHK,spotify:track:6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/tracks/6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/audio-analysis/6bnFjTW3EnMG4BwreDnSHK,145133,4
114,0.614,0.562,5,-11.999,1,0.0815,0.481,4.6e-06,0.12,0.815,171.677,audio_features,1KcSPQqbbbBCFyAVmJySst,spotify:track:1KcSPQqbbbBCFyAVmJySst,https://api.spotify.com/v1/tracks/1KcSPQqbbbBCFyAVmJySst,https://api.spotify.com/v1/audio-analysis/1KcSPQqbbbBCFyAVmJySst,151720,4
115,0.408,0.213,5,-14.843,1,0.0295,0.869,0.0,0.101,0.643,94.608,audio_features,3PNLqKBbWaTBGt9Y1lM1eB,spotify:track:3PNLqKBbWaTBGt9Y1lM1eB,https://api.spotify.com/v1/tracks/3PNLqKBbWaTBGt9Y1lM1eB,https://api.spotify.com/v1/audio-analysis/3PNLqKBbWaTBGt9Y1lM1eB,157718,4
116,0.654,0.452,2,-9.709,1,0.03,0.835,2.89e-05,0.16,0.691,106.662,audio_features,4f8hBeMXMvssn6HtFAtblo,spotify:track:4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/tracks/4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/audio-analysis/4f8hBeMXMvssn6HtFAtblo,259307,3
117,0.772,0.297,5,-14.679,0,0.053,0.854,7.59e-06,0.125,0.822,119.987,audio_features,1RYznli2VNO7FCbW1Hq4KM,spotify:track:1RYznli2VNO7FCbW1Hq4KM,https://api.spotify.com/v1/tracks/1RYznli2VNO7FCbW1Hq4KM,https://api.spotify.com/v1/audio-analysis/1RYznli2VNO7FCbW1Hq4KM,158200,4
118,0.57,0.0636,0,-18.548,1,0.0459,0.936,0.0,0.122,0.282,101.517,audio_features,36NPEs4S7ik50NrlzaqoIJ,spotify:track:36NPEs4S7ik50NrlzaqoIJ,https://api.spotify.com/v1/tracks/36NPEs4S7ik50NrlzaqoIJ,https://api.spotify.com/v1/audio-analysis/36NPEs4S7ik50NrlzaqoIJ,159893,4
119,0.434,0.296,8,-15.614,1,0.0323,0.827,0.0,0.135,0.352,96.276,audio_features,1gKeImq3kiRBn8yEyQncQP,spotify:track:1gKeImq3kiRBn8yEyQncQP,https://api.spotify.com/v1/tracks/1gKeImq3kiRBn8yEyQncQP,https://api.spotify.com/v1/audio-analysis/1gKeImq3kiRBn8yEyQncQP,125200,3
120,0.669,0.528,7,-11.462,1,0.0381,0.786,0.00034,0.123,0.942,131.897,audio_features,4f5edlTMuHNqZABwYYu9XR,spotify:track:4f5edlTMuHNqZABwYYu9XR,https://api.spotify.com/v1/tracks/4f5edlTMuHNqZABwYYu9XR,https://api.spotify.com/v1/audio-analysis/4f5edlTMuHNqZABwYYu9XR,139667,4
121,0.498,0.582,7,-8.961,1,0.0339,0.412,0.0,0.372,0.866,119.809,audio_features,1MA9StLzlFftLbuqOmoWij,spotify:track:1MA9StLzlFftLbuqOmoWij,https://api.spotify.com/v1/tracks/1MA9StLzlFftLbuqOmoWij,https://api.spotify.com/v1/audio-analysis/1MA9StLzlFftLbuqOmoWij,144013,4
122,0.582,0.591,1,-9.623,1,0.028,0.746,1.44e-06,0.169,0.847,84.201,audio_features,0d8FE2qM1lDEv5TI8VuivT,spotify:track:0d8FE2qM1lDEv5TI8VuivT,https://api.spotify.com/v1/tracks/0d8FE2qM1lDEv5TI8VuivT,https://api.spotify.com/v1/audio-analysis/0d8FE2qM1lDEv5TI8VuivT,157600,4
123,0.656,0.559,7,-4.237,1,0.0529,0.771,0.0,0.173,0.886,65.22,audio_features,5zSaNRRrhmn60aZFGYa76b,spotify:track:5zSaNRRrhmn60aZFGYa76b,https://api.spotify.com/v1/tracks/5zSaNRRrhmn60aZFGYa76b,https://api.spotify.com/v1/audio-analysis/5zSaNRRrhmn60aZFGYa76b,158000,4
124,0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,audio_features,4LJcNiq2pBb8OeqrGdBJQw,spotify:track:4LJcNiq2pBb8OeqrGdBJQw,https://api.spotify.com/v1/tracks/4LJcNiq2pBb8OeqrGdBJQw,https://api.spotify.com/v1/audio-analysis/4LJcNiq2pBb8OeqrGdBJQw,161547,3
125,0.813,0.427,2,-11.543,1,0.0921,0.554,0.0,0.0248,0.964,123.112,audio_features,3B3jI9LaQyOwrtjdlnNOw0,spotify:track:3B3jI9LaQyOwrtjdlnNOw0,https://api.spotify.com/v1/tracks/3B3jI9LaQyOwrtjdlnNOw0,https://api.spotify.com/v1/audio-analysis/3B3jI9LaQyOwrtjdlnNOw0,143733,4
126,0.643,0.491,4,-9.312,1,0.0344,0.642,0.00972,0.286,0.753,126.399,audio_features,1XunTmhOcj3xwh4b8P3isX,spotify:track:1XunTmhOcj3xwh4b8P3isX,https://api.spotify.com/v1/tracks/1XunTmhOcj3xwh4b8P3isX,https://api.spotify.com/v1/audio-analysis/1XunTmhOcj3xwh4b8P3isX,194600,4
127,0.533,0.638,4,-7.13,1,0.0341,0.202,0.0,0.0729,0.937,156.663,audio_features,3ohLnESFgYACPMCkoTOzqE,spotify:track:3ohLnESFgYACPMCkoTOzqE,https://api.spotify.com/v1/tracks/3ohLnESFgYACPMCkoTOzqE,https://api.spotify.com/v1/audio-analysis/3ohLnESFgYACPMCkoTOzqE,153760,4
128,0.495,0.539,6,-6.088,1,0.0336,0.819,0.0,0.325,0.715,109.49,audio_features,7qinPLZ41lgIGuT40EAFs0,spotify:track:7qinPLZ41lgIGuT40EAFs0,https://api.spotify.com/v1/tracks/7qinPLZ41lgIGuT40EAFs0,https://api.spotify.com/v1/audio-analysis/7qinPLZ41lgIGuT40EAFs0,152267,4
129,0.704,0.865,9,-5.44,0,0.0476,0.296,0.000473,0.296,0.923,147.08,audio_features,4WNfodHwYSi7TKS3NuMJgV,spotify:track:4WNfodHwYSi7TKS3NuMJgV,https://api.spotify.com/v1/tracks/4WNfodHwYSi7TKS3NuMJgV,https://api.spotify.com/v1/audio-analysis/4WNfodHwYSi7TKS3NuMJgV,176855,4
130,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.896,143.453,audio_features,391TUcoPonqYykPkSZ5Z9U,spotify:track:391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/tracks/391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/audio-analysis/391TUcoPonqYykPkSZ5Z9U,154960,4
131,0.546,0.296,7,-13.997,1,0.0315,0.753,0.00355,0.124,0.263,105.649,audio_features,3i32qvP2ZwGz7VmOA1XzQD,spotify:track:3i32qvP2ZwGz7VmOA1XzQD,https://api.spotify.com/v1/tracks/3i32qvP2ZwGz7VmOA1XzQD,https://api.spotify.com/v1/audio-analysis/3i32qvP2ZwGz7VmOA1XzQD,192520,3
132,0.304,0.289,4,-10.963,0,0.0432,0.752,0.0,0.756,0.154,147.176,audio_features,4hd8wgCh7ZQWRyXNLnwjTD,spotify:track:4hd8wgCh7ZQWRyXNLnwjTD,https://api.spotify.com/v1/tracks/4hd8wgCh7ZQWRyXNLnwjTD,https://api.spotify.com/v1/audio-analysis/4hd8wgCh7ZQWRyXNLnwjTD,372627,3
133,0.419,0.681,7,-11.137,0,0.04,0.777,0.0,0.255,0.788,118.904,audio_features,4jtxk24eyUY3F9y3ucjxe0,spotify:track:4jtxk24eyUY3F9y3ucjxe0,https://api.spotify.com/v1/tracks/4jtxk24eyUY3F9y3ucjxe0,https://api.spotify.com/v1/audio-analysis/4jtxk24eyUY3F9y3ucjxe0,99213,4
134,0.355,0.0922,7,-17.747,1,0.0515,0.918,0.000702,0.106,0.191,65.952,audio_features,6vXZs9rEQF7Nd6O8Ue7NrT,spotify:track:6vXZs9rEQF7Nd6O8Ue7NrT,https://api.spotify.com/v1/tracks/6vXZs9rEQF7Nd6O8Ue7NrT,https://api.spotify.com/v1/audio-analysis/6vXZs9rEQF7Nd6O8Ue7NrT,187027,3
135,0.368,0.27,4,-8.344,1,0.0272,0.905,0.863,0.234,0.232,70.391,audio_features,4nNxxn7Rxg1Qih719RYWF0,spotify:track:4nNxxn7Rxg1Qih719RYWF0,https://api.spotify.com/v1/tracks/4nNxxn7Rxg1Qih719RYWF0,https://api.spotify.com/v1/audio-analysis/4nNxxn7Rxg1Qih719RYWF0,193107,4
136,0.55,0.382,0,-6.429,1,0.0263,0.312,1.11e-05,0.221,0.464,136.128,audio_features,0bwy3sGHeYwng2Ioicq6wf,spotify:track:0bwy3sGHeYwng2Ioicq6wf,https://api.spotify.com/v1/tracks/0bwy3sGHeYwng2Ioicq6wf,https://api.spotify.com/v1/audio-analysis/0bwy3sGHeYwng2Ioicq6wf,160693,4
137,0.867,0.695,1,-4.715,0,0.0618,0.102,0.000366,0.104,0.587,120.025,audio_features,2fqglKwWLPezbk4FVuj7N7,spotify:track:2fqglKwWLPezbk4FVuj7N7,https://api.spotify.com/v1/tracks/2fqglKwWLPezbk4FVuj7N7,https://api.spotify.com/v1/audio-analysis/2fqglKwWLPezbk4FVuj7N7,213505,4
138,0.453,0.609,8,-6.662,1,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,audio_features,2XPEv2sB6c44DSocT2TwAc,spotify:track:2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/tracks/2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/audio-analysis/2XPEv2sB6c44DSocT2TwAc,147427,4
139,0.379,0.64,3,-9.572,0,0.0462,0.696,0.0,0.218,0.805,79.195,audio_features,1YfV1CnHSVf1H8PcB7Qv5Q,spotify:track:1YfV1CnHSVf1H8PcB7Qv5Q,https://api.spotify.com/v1/tracks/1YfV1CnHSVf1H8PcB7Qv5Q,https://api.spotify.com/v1/audio-analysis/1YfV1CnHSVf1H8PcB7Qv5Q,114200,4
140,0.621,0.43,7,-11.163,1,0.0343,0.69,0.0,0.075,0.938,127.74,audio_features,2sIiAxBkth5riaZmp2KgZz,spotify:track:2sIiAxBkth5riaZmp2KgZz,https://api.spotify.com/v1/tracks/2sIiAxBkth5riaZmp2KgZz,https://api.spotify.com/v1/audio-analysis/2sIiAxBkth5riaZmp2KgZz,135200,4
141,0.529,0.717,10,-3.426,0,0.0378,0.331,0.0,0.112,0.813,75.595,audio_features,5imOTOzrGNHmrxhHpenH1g,spotify:track:5imOTOzrGNHmrxhHpenH1g,https://api.spotify.com/v1/tracks/5imOTOzrGNHmrxhHpenH1g,https://api.spotify.com/v1/audio-analysis/5imOTOzrGNHmrxhHpenH1g,138133,4
142,0.81,0.524,7,-9.77,0,0.0339,0.77,1.03e-05,0.161,0.949,130.214,audio_features,39h384i9hij2H9Qtl9XUuu,spotify:track:39h384i9hij2H9Qtl9XUuu,https://api.spotify.com/v1/tracks/39h384i9hij2H9Qtl9XUuu,https://api.spotify.com/v1/audio-analysis/39h384i9hij2H9Qtl9XUuu,153093,4
143,0.723,0.44,2,-10.536,1,0.0319,0.667,0.0,0.128,0.843,123.217,audio_features,1sM0yZDxUhPQhkDh2CLd6l,spotify:track:1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/tracks/1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/audio-analysis/1sM0yZDxUhPQhkDh2CLd6l,143200,4
144,0.572,0.392,9,-10.555,1,0.0325,0.778,0.000435,0.15,0.381,128.255,audio_features,6sbj89WozjblBMa5u41orw,spotify:track:6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/audio-analysis/6sbj89WozjblBMa5u41orw,132040,3
145,0.616,0.728,5,-7.365,0,0.0312,0.581,4.73e-05,0.102,0.685,139.428,audio_features,3JhwxN5fPtpWh8O4qCBjYO,spotify:track:3JhwxN5fPtpWh8O4qCBjYO,https://api.spotify.com/v1/tracks/3JhwxN5fPtpWh8O4qCBjYO,https://api.spotify.com/v1/audio-analysis/3JhwxN5fPtpWh8O4qCBjYO,153587,4
146,0.473,0.824,0,-9.325,0,0.178,0.929,0.0547,0.866,0.923,165.457,audio_features,7aHn8rGeEGkDkQiUV0DpW1,spotify:track:7aHn8rGeEGkDkQiUV0DpW1,https://api.spotify.com/v1/tracks/7aHn8rGeEGkDkQiUV0DpW1,https://api.spotify.com/v1/audio-analysis/7aHn8rGeEGkDkQiUV0DpW1,150400,4
147,0.569,0.722,0,-8.914,1,0.0393,0.225,0.0,0.108,0.965,142.736,audio_features,79s3pSe1u6ggQBEwVPm58Z,spotify:track:79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/tracks/79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/audio-analysis/79s3pSe1u6ggQBEwVPm58Z,159640,4
148,0.844,0.462,1,-9.855,1,0.0525,0.713,0.0234,0.106,0.947,84.913,audio_features,2ELAMT68a78OGwhCgj9Kai,spotify:track:2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/tracks/2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/audio-analysis/2ELAMT68a78OGwhCgj9Kai,118427,4
149,0.574,0.372,4,-7.75,1,0.0616,0.82,0.0,0.115,0.425,118.545,audio_features,1L3wn1FJHmnv9OpjVbkMzY,spotify:track:1L3wn1FJHmnv9OpjVbkMzY,https://api.spotify.com/v1/tracks/1L3wn1FJHmnv9OpjVbkMzY,https://api.spotify.com/v1/audio-analysis/1L3wn1FJHmnv9OpjVbkMzY,297573,4
150,0.487,0.441,1,-11.297,1,0.0722,0.761,0.0,0.15,0.604,82.707,audio_features,06JokgprGDKrtZ1eP6z2CQ,spotify:track:06JokgprGDKrtZ1eP6z2CQ,https://api.spotify.com/v1/tracks/06JokgprGDKrtZ1eP6z2CQ,https://api.spotify.com/v1/audio-analysis/06JokgprGDKrtZ1eP6z2CQ,149800,4
