,artist,song,decade,track_id,preview_url,track_name,artist_name,artist_id,genres
103,Frankie Avalon,Venus,1950,4GwLN4wFrV5FMTVVzcFYst,https://p.scdn.co/mp3-preview/c37fbe9bfe7b37578173765c0a4cdca71f5de6a9?cid=b05f690e17ba4b758d92a214cfbc7f24,Venus,Frankie Avalon,5zNOI87gG4RttFmYAZWaxQ,
104,The Fleetwoods,Come Softly to Me,1950,603N4XGJUTbK760GLCvIIs,,Come Softly To Me,The Fleetwoods,673J686eeEXMYJorgQ70lX,
105,"Dave ""Baby"" Cortez",The Happy Organ,1950,4HCfvYhhYPmfu0JMHamXeL,https://p.scdn.co/mp3-preview/eaf97cc7731478bfbeae35873820f22e715519ee?cid=b05f690e17ba4b758d92a214cfbc7f24,The Happy Organ,"Dave ""Baby"" Cortez",7fGPj0sGEcZACQTUVbz3NY,
106,Wilbert Harrison,Kansas City,1950,4GvyP7CnBJEV2t7L7vOkjw,https://p.scdn.co/mp3-preview/f18baab248ec93d949c4a1a6739ad6d06c325289?cid=b05f690e17ba4b758d92a214cfbc7f24,Kansas City,Wilbert Harrison,7rETVFaF9VOFPmmzsY3kO6,
107,Johnny Horton,The Battle of New Orleans,1950,66eFGhs8LXeBgrXk0YgRJK,https://p.scdn.co/mp3-preview/54cde42299feebe6357b58e648361374c9258543?cid=b05f690e17ba4b758d92a214cfbc7f24,The Battle Of New Orleans,Johnny Horton,1bBZcz4jP7CoPlqpCFh4gz,
108,Paul Anka,Lonely Boy,1950,6PwgMjWyQJBryRlXiPVXDM,https://p.scdn.co/mp3-preview/a9082db807fbc569109f593cfa18c2ee1b3b5992?cid=b05f690e17ba4b758d92a214cfbc7f24,Anka Medley: Diana / Put Your Head on My Shoulders / Lonely Boy / Puppy Love / A Steel Guitar and a Glass of Wine / You Are My Destiny,Paul Anka,7ceUfdWq2t5nbatS6ollHh,
109,Elvis Presley,A Big Hunk o' Love,1950,6PUsG2iMvCjnPFLjydO1RR,https://p.scdn.co/mp3-preview/5a8b0818320492390408539f892077864c30c52a?cid=b05f690e17ba4b758d92a214cfbc7f24,A Big Hunk O' Love,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,
110,The Browns,The Three Bells,1950,24SbmQo3XQkNLpSBYda4DA,https://p.scdn.co/mp3-preview/11994ec95b21b658ddf5a478bffe4a0e4f49e8d3?cid=b05f690e17ba4b758d92a214cfbc7f24,The Three Bells,The Browns,6GDSMFwAQBfnrrZf981Yji,
111,Santo & Johnny,Sleep Walk,1950,0yK8sWD6cfrc7pGfaPIcZH,https://p.scdn.co/mp3-preview/7a154664c1ee22836be5504537eda44b7715e591?cid=b05f690e17ba4b758d92a214cfbc7f24,Sleep Walk,Santo & Johnny,4hGjngc0tPOBwTgTPci3IK,space age pop
112,Bobby Darin,Mack the Knife,1950,3E5ndyOfO6vFDEIE42HA8o,https://p.scdn.co/mp3-preview/e8b0f9dfca9fd213711a72271025bcb8014e4a13?cid=b05f690e17ba4b758d92a214cfbc7f24,Mack the Knife,Bobby Darin,0EodhzA6yW1bIdD5B4tcmJ,
113,The Fleetwoods,Mr. Blue,1950,6bnFjTW3EnMG4BwreDnSHK,,Mr. Blue,The Fleetwoods,673J686eeEXMYJorgQ70lX,
114,Guy Mitchell,Heartaches by the Number,1950,1KcSPQqbbbBCFyAVmJySst,https://p.scdn.co/mp3-preview/4ac57d2fa6042aa7a2f88c3af43d430b678e8eb9?cid=b05f690e17ba4b758d92a214cfbc7f24,Heartaches by the Numbers - Rerecorded,Guy Mitchell,1YAtBHWaWzZnkaoSFHGTBV,
115,Frankie Avalon,Why,1950,3PNLqKBbWaTBGt9Y1lM1eB,https://p.scdn.co/mp3-preview/80a2ba38fcd149f64e99c561d58600cef69d23aa?cid=b05f690e17ba4b758d92a214cfbc7f24,Why,Frankie Avalon,5zNOI87gG4RttFmYAZWaxQ,
116,Marty Robbins,El Paso,1960,4f8hBeMXMvssn6HtFAtblo,https://p.scdn.co/mp3-preview/0bde321c4359f861ff60b39354607e4a97f2acd1?cid=b05f690e17ba4b758d92a214cfbc7f24,El Paso,Marty Robbins,0Xi59sEw38vRvwleSAVqoo,
117,Johnny Preston,Running Bear,1960,1RYznli2VNO7FCbW1Hq4KM,https://p.scdn.co/mp3-preview/2f892626e1b7c60a4f3e5b87dab893262d987651?cid=b05f690e17ba4b758d92a214cfbc7f24,Running Bear,Johnny Preston,1B8n8vtEeexQ5NKehHTkeo,nashville sound
118,Mark Dinning,Teen Angel,1960,36NPEs4S7ik50NrlzaqoIJ,https://p.scdn.co/mp3-preview/690643bf2510223c4d891dd470e45c74b4f66378?cid=b05f690e17ba4b758d92a214cfbc7f24,Teen Angel,Mark Dinning,55Rf9Kfqd30nmqaeEDMpic,
119,Percy Faith,Theme from 'A Summer Place',1960,1gKeImq3kiRBn8yEyQncQP,,"Theme From ""A Summer Place"" - Remastered",Percy Faith,6unIK8JFrGemCge3NIUDKE,"['adult standards', 'ballroom', 'easy listening', 'lounge']"
120,Elvis Presley,Stuck on You,1960,4f5edlTMuHNqZABwYYu9XR,https://p.scdn.co/mp3-preview/f6d0c589583e6164d568c8e608b47a34e335328b?cid=b05f690e17ba4b758d92a214cfbc7f24,Stuck on You,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,alternative r&b
121,The Everly Brothers,Cathy's Clown,1960,1MA9StLzlFftLbuqOmoWij,https://p.scdn.co/mp3-preview/69c63a844f61f0073d8c37052cef53ce028e151d?cid=b05f690e17ba4b758d92a214cfbc7f24,Cathy's Clown,The Everly Brothers,4ACplpEqD6JIVgKrafauzs,
122,Connie Francis,Everybody's Somebody's Fool,1960,0d8FE2qM1lDEv5TI8VuivT,,Everybody's Somebody's Fool,Connie Francis,3EY5DxGdy7x4GelivOjS2Q,
123,Hollywood Argyles,Alley-Oop,1960,5zSaNRRrhmn60aZFGYa76b,https://p.scdn.co/mp3-preview/8412efa8b84f155710cc57b3d5a853a57273e6c6?cid=b05f690e17ba4b758d92a214cfbc7f24,Alley Oop,Hollywood Argyles,6af1KGKyTV3xTilHXaOuZA,novelty
124,Brenda Lee,I'm Sorry,1960,4LJcNiq2pBb8OeqrGdBJQw,,I'm Sorry,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,japanese chillhop
125,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,1960,3B3jI9LaQyOwrtjdlnNOw0,,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,Brian Hyland,6YROFUbu5zRCHi2xkir5pk,
126,Elvis Presley,It's Now or Never,1960,1XunTmhOcj3xwh4b8P3isX,https://p.scdn.co/mp3-preview/457503fec710db98c9a0b15fdef11f7198b8fadf?cid=b05f690e17ba4b758d92a214cfbc7f24,It's Now or Never,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,
127,Chubby Checker,The Twist,1960,3ohLnESFgYACPMCkoTOzqE,,The Twist,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,
128,Connie Francis,My Heart Has a Mind of Its Own,1960,7qinPLZ41lgIGuT40EAFs0,,My Heart Has A Mind Of Its Own,Connie Francis,3EY5DxGdy7x4GelivOjS2Q,
129,Larry Verne,Mr. Custer,1960,4WNfodHwYSi7TKS3NuMJgV,,No Señor Apache (Please Mr. Custer),Larry Verne,6vWMWDRy2Jbshg42p1Iuzg,['novelty']
130,The Drifters,Save the Last Dance for Me,1960,391TUcoPonqYykPkSZ5Z9U,https://p.scdn.co/mp3-preview/155cf0b2ea496dce0fe52b0657f209e042aae7f8?cid=b05f690e17ba4b758d92a214cfbc7f24,Save the Last Dance for Me,The Drifters,1FqqOl9itIUpXr4jZPIVoT,
131,Brenda Lee,I Want to Be Wanted,1960,3i32qvP2ZwGz7VmOA1XzQD,https://p.scdn.co/mp3-preview/5cb86208febaa2c6f3bb520d9b702af402575e8f?cid=b05f690e17ba4b758d92a214cfbc7f24,I Want To Be Wanted - Re-Recorded In Stereo,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,
132,Ray Charles,Georgia on My Mind,1960,4hd8wgCh7ZQWRyXNLnwjTD,https://p.scdn.co/mp3-preview/d2efdf795223b6dfd8543501120b11ac32e3c1a8?cid=b05f690e17ba4b758d92a214cfbc7f24,Georgia on My Mind,Ray Charles,1eYhYunlNJlDoQhtYBvPsi,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']"
133,Maurice Williams & The Zodiacs,Stay - Rerecorded,1960,4jtxk24eyUY3F9y3ucjxe0,https://p.scdn.co/mp3-preview/5368d58ef96197d05952227078dd19350c216c10?cid=b05f690e17ba4b758d92a214cfbc7f24,Stay - Rerecorded,Maurice Williams & The Zodiacs,43BgumF6B7s0W2mhVkmVO4,['doo-wop']
134,Elvis Presley,Are You Lonesome Tonight?,1960,6vXZs9rEQF7Nd6O8Ue7NrT,https://p.scdn.co/mp3-preview/97ebe5aaca81ad0d6a610257212fe1c89279c761?cid=b05f690e17ba4b758d92a214cfbc7f24,Are You Lonesome Tonight,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,
135,Bert Kaempfert,Wonderland by Night,1960,4nNxxn7Rxg1Qih719RYWF0,,Wonderland By Night (Wunderland bei Nacht),Bert Kaempfert,2s6JabvZdqVQhfOsaxCSFX,
136,The Shirelles,Will You Love Me Tomorrow,1960,0bwy3sGHeYwng2Ioicq6wf,https://p.scdn.co/mp3-preview/7204639586ec60bc1fac2e3eceef401b320d4da6?cid=b05f690e17ba4b758d92a214cfbc7f24,Will You Love Me Tomorrow,The Shirelles,0x83OBqixqdCHnStP5VMcn,
137,Lawrence Welk,Calcutta,1960,2fqglKwWLPezbk4FVuj7N7,https://p.scdn.co/mp3-preview/74bcede5673dd1a440ec5053bd8f1d6abc559875?cid=b05f690e17ba4b758d92a214cfbc7f24,Calcutta,Lawrence Welk,2GMH35k5oLCjzYpn5HbaD8,"['easy listening', 'polka']"
138,Chubby Checker,Pony Time,1960,2XPEv2sB6c44DSocT2TwAc,https://p.scdn.co/mp3-preview/6e3df7252bb80a6c2286591fe6974515e24cca77?cid=b05f690e17ba4b758d92a214cfbc7f24,Pony Time,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,
139,Elvis Presley,Surrender,1960,1YfV1CnHSVf1H8PcB7Qv5Q,https://p.scdn.co/mp3-preview/1416faa618c1bd18786379da7d69833df666b937?cid=b05f690e17ba4b758d92a214cfbc7f24,Surrender,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,
140,The Marcels,Blue Moon,1960,2sIiAxBkth5riaZmp2KgZz,https://p.scdn.co/mp3-preview/97784ce87579aa416c55070a3fb2bd1d3f9f8374?cid=b05f690e17ba4b758d92a214cfbc7f24,Blue Moon,The Marcels,1JQYskbOoudT9cylam24a3,focus beats
141,Del Shannon,Runaway,1960,5imOTOzrGNHmrxhHpenH1g,https://p.scdn.co/mp3-preview/5c667296f38fe828decc99a5c38e24aa182220ad?cid=b05f690e17ba4b758d92a214cfbc7f24,Runaway (Bonus Mono Version),Del Shannon,3c8WoNjBfyLJhFObE6RHgs,
142,Ernie K-Doe,Mother-in-Law,1960,39h384i9hij2H9Qtl9XUuu,https://p.scdn.co/mp3-preview/286c0d98e51e60d275adf8df69cc451545fd4f8d?cid=b05f690e17ba4b758d92a214cfbc7f24,Mother-In-Law,Ernie K-Doe,3ybBNyjii40yY104IZkcly,
143,Ricky Nelson,Travelin' Man,1960,1sM0yZDxUhPQhkDh2CLd6l,,Travelin' Man - Remastered,Ricky Nelson,73sSFVlM6pkweLXE8qw1OS,
144,Roy Orbison,Running Scared,1960,6sbj89WozjblBMa5u41orw,https://p.scdn.co/mp3-preview/5a0fdb0a9b0ccfb9dc50e1facae54217f7b5188b?cid=b05f690e17ba4b758d92a214cfbc7f24,Running Scared,Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,
145,Pat Boone,Moody River,1960,3JhwxN5fPtpWh8O4qCBjYO,https://p.scdn.co/mp3-preview/31d7136a9ba2cf09c1c0290e90e84da04304b79a?cid=b05f690e17ba4b758d92a214cfbc7f24,Moody River,Pat Boone,7fmKtIgmxqNEKjATioVNsu,
146,Gary U.S. Bonds,Quarter to Three,1960,7aHn8rGeEGkDkQiUV0DpW1,,Quarter To Three,Gary U.S. Bonds,1Qw8MHpjYxm9Xf0O1ZfPiX,
147,Bobby Lewis,Tossin' and Turnin',1960,79s3pSe1u6ggQBEwVPm58Z,https://p.scdn.co/mp3-preview/d340a8b24bc643759f7ef677c9bf570e6626464c?cid=b05f690e17ba4b758d92a214cfbc7f24,Tossin' And Turnin',Bobby Lewis,6KfBWaX13etjtEZ4d9aTWW,rhythm and blues
148,Joe Dowell,Wooden Heart (Muss I Denn),1960,2ELAMT68a78OGwhCgj9Kai,,Wooden Heart,Joe Dowell,1b5taabb9eKSbyzVFVtEjh,
149,The Highwaymen,Michael,1960,1L3wn1FJHmnv9OpjVbkMzY,https://p.scdn.co/mp3-preview/234c87fa01d551821ee797a46df518d3a588fee2?cid=b05f690e17ba4b758d92a214cfbc7f24,Michael in the Bathroom,The Highwaymen,6e7QpHYqEiyJGiM98IysLa,"['country rock', 'outlaw country']"
150,Bobby Vee,Take Good Care of My Baby,1960,06JokgprGDKrtZ1eP6z2CQ,,Take Good Care Of My Baby,Bobby Vee,5MX2l6ewjOaeWn1lYNhzlO,
151,Ray Charles,Hit the Road Jack,1960,5yQFVCQkupKqTJecbXA7qT,https://p.scdn.co/mp3-preview/fec621b55ee4ff8f84eb42c662f4ebe50a69ac5e?cid=b05f690e17ba4b758d92a214cfbc7f24,Hit the Road Jack,Ray Charles,1eYhYunlNJlDoQhtYBvPsi,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']"
152,Dion,Runaround Sue,1960,1DndHckdH9m5rp6gYP086b,,Runaround Sue,Dion,15FyiY3ChN0QRspHIQYq0W,
153,Jimmy Dean,Big Bad John,1960,61uAY9xdzYiIbYJ07XvKso,https://p.scdn.co/mp3-preview/0edbcd40953dd523808d94734087f03d233c540f?cid=b05f690e17ba4b758d92a214cfbc7f24,Big Bad John,Jimmy Dean,1RaDKTFXuy0qA8YV1h9SwC,nashville sound
154,The Marvelettes,Please Mr. Postman,1960,6jX5mso4x00c1EiNMrTU9U,,Please Mr. Postman,The Marvelettes,0MponVSpW81oLvJZ53vYZH,
155,The Tokens,The Lion Sleeps Tonight,1960,2F4FNcz68howQWD4zaGJSi,https://p.scdn.co/mp3-preview/95870249d01fe1e7f910a0ca9700d54655b4c47e?cid=b05f690e17ba4b758d92a214cfbc7f24,The Lion Sleeps Tonight (Wimoweh),The Tokens,1GAJzApRTMmYZ9EjQ91VOy,
156,Chubby Checker,The Twist,1960,3ohLnESFgYACPMCkoTOzqE,,The Twist,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,
157,Joey Dee & The Starliters,Peppermint Twist,1960,4vFuebQvxexME3dTs99ifv,https://p.scdn.co/mp3-preview/8cab6c9b5aed99d15be75f8bd14f2c28ef0993ec?cid=b05f690e17ba4b758d92a214cfbc7f24,Peppermint Twist Pt. 1,Joey Dee & The Starliters,5a1eYf2G4v4UKubimlfGAJ,
158,Gene Chandler,Duke of Earl,1960,6Hy22YDN9HJMRlJP1LwnJy,,Duke of Earl,Gene Chandler,52uMkSFt2RVO6XxTEt5VeW,
159,Bruce Channel,Hey! Baby,1960,0obIo2GEab6qqms6t3JaMY,https://p.scdn.co/mp3-preview/f887966b5bccc4d142902110cfd7b46e09f8ceb0?cid=b05f690e17ba4b758d92a214cfbc7f24,Hey! Baby - Remastered,Bruce Channel,5Do19ow5oRPYYU46jqdkwh,rock-and-roll
160,Connie Francis,Don't Break the Heart That Loves You,1960,15e7F6w10JTcuRcuR27QlG,,Don't Break The Heart That Loves You,Connie Francis,3EY5DxGdy7x4GelivOjS2Q,
161,Shelley Fabares,Johnny Angel,1960,6XEW0P64pYXfD06e4oLcWz,https://p.scdn.co/mp3-preview/69926c66bcb82af42cc21b3a4599ba5960e8cc3d?cid=b05f690e17ba4b758d92a214cfbc7f24,Johnny Angel - Single Version,Shelley Fabares,6ZID5oFfvvgzIRrqXaTJSy,
162,Elvis Presley,Good Luck Charm,1960,1uXI9YpSkgMFR6AEOSxcpe,https://p.scdn.co/mp3-preview/1b33b1d7584c17393a5bca1723af27d794ec91bb?cid=b05f690e17ba4b758d92a214cfbc7f24,Good Luck Charm,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,
163,The Shirelles,Soldier Boy,1960,6g4Oyy8IwraOjPl7nqnROq,https://p.scdn.co/mp3-preview/7631f5242d9820c22f45ff6830258a8fea61ad21?cid=b05f690e17ba4b758d92a214cfbc7f24,Soldier Boy,The Shirelles,0x83OBqixqdCHnStP5VMcn,
164,Acker Bilk,Stranger on the Shore,1960,6sZ8qBd2dO4QQq6B6FqVPn,https://p.scdn.co/mp3-preview/f4930aaf0c9ae94d331043724f9750e0cb28da25?cid=b05f690e17ba4b758d92a214cfbc7f24,Stranger on the Shore,Acker Bilk,5bdgb81IJMXag724quaNSA,
165,Ray Charles,I Can't Stop Loving You,1960,6iWs0J0CnadMMbxLQtZrCG,,I Can't Stop Loving You,Ray Charles,1eYhYunlNJlDoQhtYBvPsi,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']"
166,David Rose,The Stripper,1960,00vH2PsEQTGRyJYhyIyDbr,,The Stripper,David Rose,2nv8pUrGHqpVzYvQCyiKjk,space age pop
167,Bobby Vinton,Roses Are Red (My Love),1960,5zw4SajQ2IKvjnSWXOSDrh,https://p.scdn.co/mp3-preview/8030dfa38a92118bd17de6306a5720f8b4b0045c?cid=b05f690e17ba4b758d92a214cfbc7f24,Roses Are Red (My Love),Bobby Vinton,6bOYtKnpLPQSfMpS2ilotK,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']"
168,Neil Sedaka,Breaking Up Is Hard to Do,1960,2x6pbpjVGjiWCcH89IK8AX,https://p.scdn.co/mp3-preview/e88d51fc79a16f437fdd0bc0733d2335990b9fe6?cid=b05f690e17ba4b758d92a214cfbc7f24,Breaking Up Is Hard to Do,Neil Sedaka,5N6GwJzOcOY5kv8p0NjhYL,
169,Little Eva,The Loco-Motion,1960,1hClDWPgajpLIFjLOkFuau,https://p.scdn.co/mp3-preview/d311f37f607b49adf349c404012cf8bcafc616ae?cid=b05f690e17ba4b758d92a214cfbc7f24,The Loco-Motion - Single Version,Little Eva,4S76LQXJD6N2uPcLhKejG8,
170,Tommy Roe,Sheila,1960,4AKQYPUBsZFeym10ZBlDqs,https://p.scdn.co/mp3-preview/d0978bc792d12837bab3be2c6296963de99f549c?cid=b05f690e17ba4b758d92a214cfbc7f24,Sheila,Tommy Roe,7t4XHvWfj0XtEB8SNFeALw,
171,Frankie Valli & The Four Seasons,Sherry,1960,7sqK6f8dHVx3Q1GjFrVyGl,https://p.scdn.co/mp3-preview/9bbe2ebe63a8c55dc506662f9f95313bc373ddb9?cid=b05f690e17ba4b758d92a214cfbc7f24,Sherry,Frankie Valli & The Four Seasons,6mcrZQmgzFGRWf7C0SObou,
172,"Bobby ""Boris"" Pickett",Monster Mash,1960,0xxZY5C9xxij3D1HkzbnfC,,Monster Mash,"Bobby ""Boris"" Pickett",42MRYPhQfcEXqb18dl5ERX,
173,The Crystals,He's a Rebel,1960,0mG8Hety4RELeo6p808fcy,https://p.scdn.co/mp3-preview/9752348dc22410854a0abe3a1d09415b07657718?cid=b05f690e17ba4b758d92a214cfbc7f24,He's a Rebel,The Crystals,7rewR1TVjhisjI6gauUamf,
174,Frankie Valli & The Four Seasons,Big Girls Don't Cry,1960,3VPJVon5HEa2VGZC62RJfW,https://p.scdn.co/mp3-preview/f1dcb7e6263928fca20e7b3fca3d4cb041e4b46f?cid=b05f690e17ba4b758d92a214cfbc7f24,Big Girls Don't Cry,Frankie Valli & The Four Seasons,6mcrZQmgzFGRWf7C0SObou,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'motown', 'northern soul', 'rock-and-roll']"
175,The Tornados,Telstar,1960,2rtaHm5SkgFzVa5Gr8oTW6,https://p.scdn.co/mp3-preview/a0a104ac5ec4b6428216a1128a4384b6eb3354c4?cid=b05f690e17ba4b758d92a214cfbc7f24,Telstar,The Tornados,3SblTU11ZKURsHhWGwPpt9,
176,Steve Lawrence,Go Away Little Girl,1960,5ewcbH8HRUcbDD0UsXa9by,https://p.scdn.co/mp3-preview/b7fe6e1ecd1fe27e11ae93c42528af475fa4b307?cid=b05f690e17ba4b758d92a214cfbc7f24,Go Away Little Girl,Steve Lawrence,271pvVqDFiREx6PqzwOX8p,
177,The Rooftop Singers,Walk Right In,1960,4WhT2YADjcU58IUgroWZQZ,,Walk Right In,The Rooftop Singers,6Gb08eT3LlkGynDscl9vbz,american folk revival
178,Paul & Paula,Hey Paula,1960,6MpCxTJNdkHIpvQRuID8zU,,Hey Paula - Single Version,Paul & Paula,2pycVt1qR9u8bKdb4oLI98,brill building pop
179,Frankie Valli & The Four Seasons,Walk Like A Man,1960,4C76SOnBa9eQDwOwe11hPz,https://p.scdn.co/mp3-preview/91c8c5a597426bab6e5530024868e31185e289ff?cid=b05f690e17ba4b758d92a214cfbc7f24,Walk Like a Man,Frankie Valli & The Four Seasons,6mcrZQmgzFGRWf7C0SObou,
180,Ruby And The Romantics,Our Day Will Come,1960,3ngYXFSYtF5mHguNCA3JZ0,,Our Day Will Come,Ruby And The Romantics,7y0ngZzIllkP8ZOqgTKQFc,['rhythm and blues']
181,The Chiffons,He's So Fine,1960,2Bs1Lw9LX8hBm70t1iGdlh,,He's So Fine - Remastered 2000,The Chiffons,05sIdEkXAYDbDDdv3T56Oj,
182,Little Peggy March,I Will Follow Him,1960,3GQETOg4ZXyQ1jEFqfMoac,https://p.scdn.co/mp3-preview/e22b2a8945c007c2cfb07454d12a8007aa41d0df?cid=b05f690e17ba4b758d92a214cfbc7f24,I Will Follow Him,Little Peggy March,09vvlnqwFaimZwGAvpXgqy,brill building pop
183,Jimmy Soul,If You Wanna Be Happy,1960,7D97JnBT73FWUh9KmRvP9M,https://p.scdn.co/mp3-preview/bbf8dbf17546f27593b89697f771927b7a11a920?cid=b05f690e17ba4b758d92a214cfbc7f24,If You Wanna Be Happy,Jimmy Soul,7k4MYPtpz3fAViMuuLi9ry,
184,Lesley Gore,It's My Party,1960,1Pq47iFLC5U7j8xeNiNcuS,,It's My Party,Lesley Gore,08b2PA6eFyugsWAk41eQKZ,
185,Kyu Sakamoto,Sukiyaki,1960,6meIeOX3DHdaCnaNw67abE,,Sukiyaki,Kyu Sakamoto,3WKkjW8B7x5UZmfC9pnDmN,enka
186,The Essex,Easier Said Than Done,1960,2C5p7j2gw7Jr2VAZDiNP4u,https://p.scdn.co/mp3-preview/34daff3a439645ee15f1b379072d36d9135897a7?cid=b05f690e17ba4b758d92a214cfbc7f24,Easier Said Than Done,The Essex,1MRFkxDxTMqNTZJSWgW7VL,
187,Jan & Dean,Surf City,1960,1Oewmmr12xuhgzvUJ9Q0cf,,Surf City,Jan & Dean,0pqGj6vO9YHsXuZmaJaP2Y,
188,The Tymes,So Much in Love,1960,6r2443Uvg4L9WOR9m2mHSx,,So Much In Love - Single Version/Bonus Track,The Tymes,0a1BmEq1mZ5ufKMC2fsziR,
189,Stevie Wonder,"Fingertips, Pt. 2 - Live/1962",1960,6SvMoVRctg7Z3jDtlYIYlL,,"Fingertips, Pt. 2 - Live/1962",Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,"['funk', 'motown', 'quiet storm', 'soul']"
190,The Angels,My Boyfriend's Back,1960,5NiFSI8iIDtVm1NCwdYrHS,,My Boyfriend's Back,The Angels,6YtJeguOS8yoMkmLLnzU7q,
191,Bobby Vinton,Blue Velvet,1960,4QelFzhVgLomeQhvKrwM1S,https://p.scdn.co/mp3-preview/56c384d7b919fee765811a3bac043c79a69697e8?cid=b05f690e17ba4b758d92a214cfbc7f24,Blue Velvet,Bobby Vinton,6bOYtKnpLPQSfMpS2ilotK,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']"
192,Jimmy Gilmer & The Fireballs,Sugar Shack,1960,7g0RYi9itCZ1NqmE1h6RLp,https://p.scdn.co/mp3-preview/2dd274033a45c930affd47f8be9b7e4f072db23e?cid=b05f690e17ba4b758d92a214cfbc7f24,Sugar Shack,Jimmy Gilmer & The Fireballs,2FIdQw5j2RpoSKSg3siOmy,
193,Nino Tempo & April Stevens,Deep Purple,1960,5kJez8nvgq0HqhWy3UTQFx,https://p.scdn.co/mp3-preview/82358bc5509ffdd62a5deb1482936b584093ddbd?cid=b05f690e17ba4b758d92a214cfbc7f24,Deep Purple,Nino Tempo & April Stevens,5s1WKkWyMzhGnLZ0ClgyTN,[]
194,Dale & Grace,I'm Leaving It Up to You,1960,2LKWS61JgBeOH9UEYU95KF,https://p.scdn.co/mp3-preview/d0fc92ed463db51ad4f23efd170496250ad775c1?cid=b05f690e17ba4b758d92a214cfbc7f24,I'm Leaving It up to You,Dale & Grace,4pm3g02BZ11lBvSCuomYaW,['swamp pop']
195,The Singing Nun,Dominique,1960,3G5VTRmBWKnjiN5qX5VbHU,https://p.scdn.co/mp3-preview/7aa770f050b5460d9c6cb4bbd3a146d3b90ba61b?cid=b05f690e17ba4b758d92a214cfbc7f24,Dominique,The Singing Nun,25vROYM7flzIRikCKzYhMH,belgian singer-songwriter
196,Bobby Vinton,There! I've Said It Again,1960,6X5VTo4rH1rAfxivxomvoQ,https://p.scdn.co/mp3-preview/58ebc0f78c01bb3f1c2e54c664c94514bb8fc968?cid=b05f690e17ba4b758d92a214cfbc7f24,"There, I've Said It Again",Bobby Vinton,6bOYtKnpLPQSfMpS2ilotK,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']"
197,The Beatles,I Want to Hold Your Hand,1960,4pbG9SUmWIvsROVLF0zF9s,,I Want To Hold Your Hand - Remastered 2015,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
198,The Beatles,She Loves You,1960,6nEkxYIEnrbYH7h1hJ8Xn6,,She Loves You - Mono / Remastered,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
199,The Beatles,Can't Buy Me Love,1960,3SdingSsFcZDZAyvcJbgAw,,Can't Buy Me Love - Remastered 2009,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
200,Louis Armstrong,"Hello, Dolly!",1960,63kd4m3VFxcJjPVVtbVNAu,,"Hello, Dolly!",Louis Armstrong,19eLuQmk9aCobbVDHc6eek,
201,Mary Wells,My Guy,1960,4591VqUIXysNlmI5NcAIUd,,My Guy,Mary Wells,1cjZk1xXn3YCToNg3uJpA7,
202,The Beatles,Love Me Do,1960,3VbGCXWRiouAq8VyMYN2MI,,Love Me Do - Remastered 2009,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
203,The Dixie Cups,Chapel of Love,1960,4JchWgAG3RZmCLHcEGf9DZ,https://p.scdn.co/mp3-preview/7d3eb1849edf69129753b54dac490cb96b909c41?cid=b05f690e17ba4b758d92a214cfbc7f24,Chapel of Love,The Dixie Cups,7ICvZfP4VHAPZ5Wdt03772,
